InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_10_14_pe_0%_po_30.0%_1.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_30.0%_2.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_30.0%_3.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_30.0%_4.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_30.0%_5.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_50.0%_1.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_50.0%_2.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_50.0%_3.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_50.0%_4.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_50.0%_5.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_70.0%_1.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_70.0%_2.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_70.0%_3.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_70.0%_4.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_70.0%_5.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_90.0%_1.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_90.0%_2.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_90.0%_3.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_90.0%_4.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_0%_po_90.0%_5.txt,None,10,14,140,140,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_30.0%_1.txt,None,10,14,140,121,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_30.0%_2.txt,None,10,14,140,113,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_30.0%_3.txt,None,10,14,140,103,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_30.0%_4.txt,None,10,14,140,107,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_30.0%_5.txt,None,10,14,140,106,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_50.0%_1.txt,None,10,14,140,104,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_50.0%_2.txt,None,10,14,140,109,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_50.0%_3.txt,None,10,14,140,111,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_50.0%_4.txt,None,10,14,140,114,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_50.0%_5.txt,None,10,14,140,107,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_70.0%_1.txt,None,10,14,140,113,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_70.0%_2.txt,None,10,14,140,111,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_70.0%_3.txt,None,10,14,140,119,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_70.0%_4.txt,None,10,14,140,116,False,00:00:00.00,,0
random_nrc_10_14_pe_20.0%_po_70.0%_5.txt,None,10,14,140,117,False,00:00:00.00,,0
