InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_14_5_pe_0%_po_30.0%_1.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.01,18
random_nrc_14_5_pe_0%_po_30.0%_2.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_30.0%_3.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_30.0%_4.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_30.0%_5.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_50.0%_1.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_50.0%_2.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_50.0%_3.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_50.0%_4.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.01,18
random_nrc_14_5_pe_0%_po_50.0%_5.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_70.0%_1.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_70.0%_2.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_70.0%_3.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_70.0%_4.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_70.0%_5.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_90.0%_1.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_90.0%_2.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.01,18
random_nrc_14_5_pe_0%_po_90.0%_3.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_0%_po_90.0%_4.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.01,18
random_nrc_14_5_pe_0%_po_90.0%_5.txt,ILP,14,5,70,70,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_20.0%_po_30.0%_1.txt,ILP,14,5,70,63,False,00:00:00.00,00:00:00.00,18
random_nrc_14_5_pe_20.0%_po_30.0%_2.txt,ILP,14,5,70,59,False,00:00:00.00,00:00:00.01,16
random_nrc_14_5_pe_20.0%_po_30.0%_3.txt,ILP,14,5,70,56,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_30.0%_4.txt,ILP,14,5,70,52,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_20.0%_po_30.0%_5.txt,ILP,14,5,70,61,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_50.0%_1.txt,ILP,14,5,70,53,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_20.0%_po_50.0%_2.txt,ILP,14,5,70,59,False,00:00:00.00,00:00:00.01,16
random_nrc_14_5_pe_20.0%_po_50.0%_3.txt,ILP,14,5,70,55,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_20.0%_po_50.0%_4.txt,ILP,14,5,70,54,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_50.0%_5.txt,ILP,14,5,70,55,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_20.0%_po_70.0%_1.txt,ILP,14,5,70,58,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_70.0%_2.txt,ILP,14,5,70,54,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_70.0%_3.txt,ILP,14,5,70,62,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_70.0%_4.txt,ILP,14,5,70,59,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_70.0%_5.txt,ILP,14,5,70,56,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_90.0%_1.txt,ILP,14,5,70,58,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_90.0%_2.txt,ILP,14,5,70,62,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_90.0%_3.txt,ILP,14,5,70,55,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_20.0%_po_90.0%_4.txt,ILP,14,5,70,62,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_20.0%_po_90.0%_5.txt,ILP,14,5,70,60,False,00:00:00.00,00:00:00.00,17
random_nrc_14_5_pe_40.0%_po_30.0%_1.txt,ILP,14,5,70,40,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_40.0%_po_30.0%_2.txt,ILP,14,5,70,45,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_40.0%_po_30.0%_3.txt,ILP,14,5,70,39,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_30.0%_4.txt,ILP,14,5,70,40,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_30.0%_5.txt,ILP,14,5,70,40,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_50.0%_1.txt,ILP,14,5,70,42,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_50.0%_2.txt,ILP,14,5,70,41,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_50.0%_3.txt,ILP,14,5,70,39,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_50.0%_4.txt,ILP,14,5,70,40,False,00:00:00.00,00:00:00.00,13
random_nrc_14_5_pe_40.0%_po_50.0%_5.txt,ILP,14,5,70,38,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_70.0%_1.txt,ILP,14,5,70,40,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_70.0%_2.txt,ILP,14,5,70,41,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_40.0%_po_70.0%_3.txt,ILP,14,5,70,42,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_40.0%_po_70.0%_4.txt,ILP,14,5,70,47,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_70.0%_5.txt,ILP,14,5,70,39,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_90.0%_1.txt,ILP,14,5,70,48,False,00:00:00.00,00:00:00.00,16
random_nrc_14_5_pe_40.0%_po_90.0%_2.txt,ILP,14,5,70,42,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_90.0%_3.txt,ILP,14,5,70,39,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_40.0%_po_90.0%_4.txt,ILP,14,5,70,46,False,00:00:00.00,00:00:00.00,15
random_nrc_14_5_pe_40.0%_po_90.0%_5.txt,ILP,14,5,70,43,False,00:00:00.00,00:00:00.00,14
random_nrc_14_5_pe_60.0%_po_30.0%_1.txt,ILP,14,5,70,21,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_60.0%_po_30.0%_2.txt,ILP,14,5,70,25,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_60.0%_po_30.0%_3.txt,ILP,14,5,70,26,False,00:00:00.00,00:00:00.00,11
random_nrc_14_5_pe_60.0%_po_30.0%_4.txt,ILP,14,5,70,26,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_60.0%_po_30.0%_5.txt,ILP,14,5,70,22,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_60.0%_po_50.0%_1.txt,ILP,14,5,70,26,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_60.0%_po_50.0%_2.txt,ILP,14,5,70,29,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_60.0%_po_50.0%_3.txt,ILP,14,5,70,24,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_60.0%_po_50.0%_4.txt,ILP,14,5,70,29,False,00:00:00.00,00:00:00.00,11
random_nrc_14_5_pe_60.0%_po_50.0%_5.txt,ILP,14,5,70,32,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_60.0%_po_70.0%_1.txt,ILP,14,5,70,34,False,00:00:00.00,00:00:00.00,13
random_nrc_14_5_pe_60.0%_po_70.0%_2.txt,ILP,14,5,70,23,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_60.0%_po_70.0%_3.txt,ILP,14,5,70,28,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_60.0%_po_70.0%_4.txt,ILP,14,5,70,28,False,00:00:00.00,00:00:00.00,11
random_nrc_14_5_pe_60.0%_po_70.0%_5.txt,ILP,14,5,70,26,False,00:00:00.00,00:00:00.00,11
random_nrc_14_5_pe_60.0%_po_90.0%_1.txt,ILP,14,5,70,32,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_60.0%_po_90.0%_2.txt,ILP,14,5,70,20,False,00:00:00.00,00:00:00.00,11
random_nrc_14_5_pe_60.0%_po_90.0%_3.txt,ILP,14,5,70,30,False,00:00:00.00,00:00:00.00,13
random_nrc_14_5_pe_60.0%_po_90.0%_4.txt,ILP,14,5,70,28,False,00:00:00.00,00:00:00.00,13
random_nrc_14_5_pe_60.0%_po_90.0%_5.txt,ILP,14,5,70,30,False,00:00:00.00,00:00:00.00,12
random_nrc_14_5_pe_80.0%_po_30.0%_1.txt,ILP,14,5,70,19,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_80.0%_po_30.0%_2.txt,ILP,14,5,70,15,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_80.0%_po_30.0%_3.txt,ILP,14,5,70,16,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_80.0%_po_30.0%_4.txt,ILP,14,5,70,10,False,00:00:00.00,00:00:00.00,5
random_nrc_14_5_pe_80.0%_po_30.0%_5.txt,ILP,14,5,70,17,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_80.0%_po_50.0%_1.txt,ILP,14,5,70,11,False,00:00:00.00,00:00:00.00,8
random_nrc_14_5_pe_80.0%_po_50.0%_2.txt,ILP,14,5,70,7,False,00:00:00.00,00:00:00.00,5
random_nrc_14_5_pe_80.0%_po_50.0%_3.txt,ILP,14,5,70,9,False,00:00:00.00,00:00:00.00,6
random_nrc_14_5_pe_80.0%_po_50.0%_4.txt,ILP,14,5,70,17,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_80.0%_po_50.0%_5.txt,ILP,14,5,70,14,False,00:00:00.00,00:00:00.00,8
random_nrc_14_5_pe_80.0%_po_70.0%_1.txt,ILP,14,5,70,19,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_80.0%_po_70.0%_2.txt,ILP,14,5,70,17,False,00:00:00.00,00:00:00.00,8
random_nrc_14_5_pe_80.0%_po_70.0%_3.txt,ILP,14,5,70,15,False,00:00:00.00,00:00:00.00,8
random_nrc_14_5_pe_80.0%_po_70.0%_4.txt,ILP,14,5,70,16,False,00:00:00.00,00:00:00.00,10
random_nrc_14_5_pe_80.0%_po_70.0%_5.txt,ILP,14,5,70,17,False,00:00:00.00,00:00:00.00,9
random_nrc_14_5_pe_80.0%_po_90.0%_1.txt,ILP,14,5,70,12,False,00:00:00.00,00:00:00.00,6
random_nrc_14_5_pe_80.0%_po_90.0%_2.txt,ILP,14,5,70,14,False,00:00:00.00,00:00:00.00,8
random_nrc_14_5_pe_80.0%_po_90.0%_3.txt,ILP,14,5,70,12,False,00:00:00.00,00:00:00.00,7
random_nrc_14_5_pe_80.0%_po_90.0%_4.txt,ILP,14,5,70,12,False,00:00:00.00,00:00:00.00,6
random_nrc_14_5_pe_80.0%_po_90.0%_5.txt,ILP,14,5,70,17,False,00:00:00.00,00:00:00.00,9
