InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_50_34_pe_0%_po_30.0%_1.txt,Greedy,50,34,1700,1700,False,00:00:00.16,00:00:00.00,290
random_nrc_50_34_pe_0%_po_30.0%_2.txt,Greedy,50,34,1700,1700,False,00:00:00.14,00:00:00.00,290
random_nrc_50_34_pe_0%_po_30.0%_3.txt,Greedy,50,34,1700,1700,False,00:00:00.16,00:00:00.00,290
random_nrc_50_34_pe_0%_po_30.0%_4.txt,Greedy,50,34,1700,1700,False,00:00:00.15,00:00:00.00,290
random_nrc_50_34_pe_0%_po_30.0%_5.txt,Greedy,50,34,1700,1700,False,00:00:00.14,00:00:00.00,290
random_nrc_50_34_pe_0%_po_50.0%_1.txt,Greedy,50,34,1700,1700,False,00:00:00.15,00:00:00.00,290
random_nrc_50_34_pe_0%_po_50.0%_2.txt,Greedy,50,34,1700,1700,False,00:00:00.13,00:00:00.00,290
random_nrc_50_34_pe_0%_po_50.0%_3.txt,Greedy,50,34,1700,1700,False,00:00:00.17,00:00:00.00,290
random_nrc_50_34_pe_0%_po_50.0%_4.txt,Greedy,50,34,1700,1700,False,00:00:00.16,00:00:00.00,290
random_nrc_50_34_pe_0%_po_50.0%_5.txt,Greedy,50,34,1700,1700,False,00:00:00.13,00:00:00.00,290
random_nrc_50_34_pe_0%_po_70.0%_1.txt,Greedy,50,34,1700,1700,False,00:00:00.15,00:00:00.00,290
random_nrc_50_34_pe_0%_po_70.0%_2.txt,Greedy,50,34,1700,1700,False,00:00:00.12,00:00:00.00,290
random_nrc_50_34_pe_0%_po_70.0%_3.txt,Greedy,50,34,1700,1700,False,00:00:00.13,00:00:00.00,290
random_nrc_50_34_pe_0%_po_70.0%_4.txt,Greedy,50,34,1700,1700,False,00:00:00.14,00:00:00.00,290
random_nrc_50_34_pe_0%_po_70.0%_5.txt,Greedy,50,34,1700,1700,False,00:00:00.13,00:00:00.00,290
